id,company
271969,PARAMOUNT PICTURES
68735,UNIVERSAL PICTURES
99861,MARVEL STUDIOS
76600,TWENTIETH CENTURY FOX FILM CORPORATION
166426,WALT DISNEY PICTURES
141052,DC COMICS
102899,MARVEL STUDIOS
166424,TWENTIETH CENTURY FOX FILM CORPORATION
293660,TWENTIETH CENTURY FOX FILM CORPORATION
284053,WALT DISNEY PICTURES
283995,WALT DISNEY PICTURES
271110,STUDIO BABELSBERG
284052,WALT DISNEY PICTURES
246655,TWENTIETH CENTURY FOX FILM CORPORATION
72900,VÍA DIGITAL
77680,ALIGATOR PRODUCCIONES
268171,RIVERSIDE ENTERTAINMENT
54148,TELESPAN 2000
75752,PARAMOUNT PICTURES
133790,FOX SEARCHLIGHT PICTURES
279914,CITY OF PEACE FILMS
301883,WARNER BROS.
214264,ZOMBIE ORPHEUS ENTERTAINMENT
270343,HAUT ET COURT
183932,METRO-GOLDWYN-MAYER (MGM)
96175,PARAMOUNT PICTURES
144676,ROYAL OAKS ENTERTAINMENT INC.
104427,RKO RADIO PICTURES
102289,RKO RADIO PICTURES
87983,METRO-GOLDWYN-MAYER (MGM)
26631,TLA RELEASING
116780,BRYNA PRODUCTIONS
42650,DICK CLARK PRODUCTIONS
155208,WARNER BROS.
58757,PRAESENS-FILM
53573,METRO-GOLDWYN-MAYER (MGM)
176627,WARNER BROS.
107073,INSTITUTO MEXICANO DE CINEMATOGRAFÍA (IMCINE)
84719,UNIVERSAL PICTURES
109109,UNIVERSAL PICTURES
26801,UNIVERSAL PICTURES
48645,METRO-GOLDWYN-MAYER (MGM)
156141,MOSFILM
252096,SKANDIA-FILMI OY
68351,CHANNEL FOUR FILMS
12427,PANDORA FILMPRODUKTION
156201,HONG KONG PINEAST PICTURES
77678,METRO-GOLDWYN-MAYER (MGM)
178607,METRO-GOLDWYN-MAYER (MGM)
1163,WALT DISNEY TELEVISION
72032,LES PRODUCTIONS ARTISTES ASSOCIÉS
45020,IFC FILMS
16652,KICKSTART PRODUCTIONS
53950,CROWN INTERNATIONAL PICTURES
37610,PARAMOUNT PICTURES
69234,BETA FILM
62410,OSMOSIS
111043,WARNER BROS.
288521,FIRST NATIONAL PICTURES
216457,INTEGRAL FILM
55531,SUOMEN FILMITEOLLISUUS
229594,PM ENTERTAINMENT GROUP
215405,PM ENTERTAINMENT GROUP
93892,UNITED ARTISTS
206581,METRO-GOLDWYN-MAYER (MGM)
25735,KING BROTHERS PRODUCTIONS
75826,RENAISSANCE PICTURES
93077,ATMOSPHERE ENTERTAINMENT MM
44811,BLACK CHROME PRODUCTIONS
14427,CANDLELIGHT PICTURES
117120,VERTIGO ENTERTAINMENT
49712,TRISTAR PICTURES
53085,REKUN TV
258251,MYTHIC INTERNATIONAL ENTERTAINMENT
21795,HAPPY END FILMPRODUCTIONS AB
41235,SILVER PICTURES
41625,TRISTAR PICTURES
31981,HBO
236324,THE ASYLUM
44862,FREEDOM FILMS
80596,FESTIVAL FILM PRODUCTIONS
51791,METRO-GOLDWYN-MAYER (MGM)
87115,LONDON FILM PRODUCTIONS
40785,SONET FILM AB
98586,TELEVISIÓN ESPAÑOLA TVE
52203,TRIAD PRODUCTIONS
47197,LONDON FILM PRODUCTIONS
86956,LONDON FILM PRODUCTIONS
28567,UNITED ARTISTS
173893,LONDON FILM PRODUCTIONS
126759,COLUMBIA PICTURES CORPORATION
121354,UNIVERSAL
176216,METRO-GOLDWYN-MAYER (MGM)
28187,TWENTIETH CENTURY FOX FILM CORPORATION
48836,SCATENA & ROSNER FILMS
16444,BRITISH AVIATION PICTURES
32560,TWENTIETH CENTURY FOX FILM CORPORATION
75822,RENAISSANCE PICTURES
107593,WARNER BROS.
33077,RKO RADIO PICTURES
178541,CRAIG ANDERSON PRODUCTIONS
150004,DREAMWORKS SKG
86382,MOSFILM
118017,METRO-GOLDWYN-MAYER (MGM)
5147,SEVEN ARTS PRODUCTIONS
86193,HARLEQUIN PICTURES
41118,PARAMOUNT PICTURES
157919,DIVISADERO PICTURES
217896,CANADIAN FILM OR VIDEO PRODUCTION TAX CREDIT (CPTC)
36983,HALLMARK ENTERTAINMENT
43311,METRO-GOLDWYN-MAYER (MGM)
228676,LIONS GATE
45800,METRO-GOLDWYN-MAYER (MGM)
226672,CHINA FILM GROUP
47536,PARAMOUNT PICTURES
38808,UNIVERSAL INTERNATIONAL PICTURES (UI)
146926,FILMWERKS
76829,LIRA FILMS
86680,VESTRON PICTURES
55150,STANLEY KRAMER PRODUCTIONS
263510,HIGHROAD ENTERTAINMENT
81396,WARNER BROS.
27944,RAINFALL FILMS
85870,STUDIOCANAL
52788,EDWARD R. PRESSMAN FILM
42485,HUNNIA JÁTÉKFILMSTÚDIÓ
245072,HUNNIA FILMSTÚDIÓ
199456,NILE CINEMA COMPANY
87939,METRO-GOLDWYN-MAYER (MGM)
108345,WARNER BROS.
91480,METRO-GOLDWYN-MAYER (MGM)
183247,RED LION
207641,NU IMAGE FILMS
1849,RED LION
213443,METRO-GOLDWYN-MAYER (MGM)
171032,WARNER BROTHERS-FIRST NATIONAL PRODUCTIONS
50697,EALING STUDIOS
39494,WARNER BROS.
172386,UNIVERSAL PICTURES GERMANY GMBH
28712,METRO-GOLDWYN-MAYER (MGM)
48689,LONGFELLOW PRODUCTIONS
113823,METRO-GOLDWYN-MAYER (MGM)
73085,XANTHUS PICTURES
88905,INSIGHT FILM STUDIOS
140605,METRO-GOLDWYN-MAYER
57012,ONCE UPON A TIME FILMS
108251,FRONT STREET PICTURES
43432,ARISTARAIN P.C.
46743,COLUMBIA PICTURES CORPORATION
220746,OOPS DOUGHNUTS PRODUCTIONS
45247,METRO-GOLDWYN-MAYER (MGM)
65489,J. ARTHUR RANK ORGANISATION
83667,GWENAUD PRODUCTIONS
35009,WARNER BROS.
256503,TRIBECA FILM
39477,PERFECT WEEKEND
52252,HOME BOX OFFICE (HBO)
231474,CONTENT MEDIA CORP.
238368,METRO-GOLDWYN-MAYER (MGM)
121003,METRO-GOLDWYN-MAYER (MGM)
223816,METRO-GOLDWYN-MAYER (MGM)
190160,METRO-GOLDWYN-MAYER (MGM)
48746,FRIDTHJOF FILM
95866,ARTCRAFT PICTURES CORPORATION
70811,RENAISSANCE PICTURES
42343,ARGONAUT FILM
228074,INDIVIDUAL PICTURES
54391,GAINSBOROUGH PICTURES
75834,RENAISSANCE PICTURES
18085,WALT DISNEY PICTURES
49060,GROSVENOR PARK PRODUCTIONS
79735,UNIVERSAL PICTURES
48669,MOST WANTED FILMS
77964,FIRST NATIONAL PICTURES
90957,METRO-GOLDWYN-MAYER (MGM)
72483,REGENT ENTERTAINMENT
191717,ROCKFILM
29609,GAINSBOROUGH PICTURES
79466,METRO-GOLDWYN-MAYER (MGM)
113582,ARENA PRODUCTIONS
83849,PARAMOUNT TELEVISION
98130,BACKSTAGE PRODUCTIONS
51681,SZYGZY PRODUCTIONS
129251,QINTEX ENTERTAINMENT
15759,HALLMARK HALL OF FAME PRODUCTIONS
50299,SPANKY PICTURES
38468,MONOGRAM PICTURES
27137,WARNER BROS. TELEVISION
143838,WARNER BROS.
111024,UNIVERSAL PICTURES
53575,METRO-GOLDWYN-MAYER (MGM)
101289,METRO-GOLDWYN-MAYER (MGM)
162928,METRO-GOLDWYN-MAYER (MGM)
111359,EALING STUDIOS
47925,TWENTIETH CENTURY FOX FILM CORPORATION
177580,METRO-GOLDWYN-MAYER (MGM)
80032,METRO-GOLDWYN-MAYER (MGM)
30002,UNIVERSAL TELEVISION
41551,RKO RADIO PICTURES
184936,RKO RADIO PICTURES
43362,METRO-GOLDWYN-MAYER (MGM)
112049,GENERAL FILM DISTRIBUTORS
108917,AUTOMAT PICTURES
153997,WARNER BROS.
113737,SHOWTIME
140849,UNIVERSAL INTERNATIONAL PICTURES (UI)
73832,TECISA
55603,MONOGRAM PICTURES
138990,METRO-GOLDWYN-MAYER (MGM)
215453,NAT HOLT PRODUCTIONS
74604,WARNER BROS.
16356,ALLIANCE ATLANTIS COMMUNICATIONS
42519,COLUMBIA PICTURES CORPORATION
128229,HARRY LANGDON CORPORATION
154073,TWENTIETH CENTURY FOX FILM CORPORATION
97910,FIRST NATIONAL PICTURES
186201,METRO-GOLDWYN PICTURES CORPORATION
87588,TWO CITIES FILMS
87881,METRO-GOLDWYN-MAYER (MGM)
80090,EDWARD DRYHURST PRODUCTIONS
43092,RENOWN PICTURES CORPORATION
80633,SOCIÉTÉ CINÉMATOGRAPHIQUE DES STUDIOS DE LA VICTORINE
27832,CG PRODUCTIONS
77632,GOLAN-GLOBUS
84718,UNIVERSAL PICTURES
147876,20TH CENTURY PICTURES
13699,FILM ROMAN PRODUCTIONS
137491,TAURUS 7 FILM CORPORATION
29817,CHARLES BAND PRODUCTIONS
43603,PRODUCTIONS ARYS
194880,DEL DUCA FILMS
66968,HOCHE PRODUCTIONS
118446,PINE-THOMAS PRODUCTIONS
75562,RAI CINEMA
284276,ECHO FILMS
237808,ICON PRODUCTION
144229,THE RANK ORGANISATION
166221,TRIMARK PICTURES
44014,AMERICAN WORLD PICTURES
223497,RKO RADIO PICTURES
169832,GOLAN-GLOBUS PRODUCTIONS
190091,GEM-FILM
158114,FIRST NATIONAL PICTURES
64984,MODERN SCREEN PLAY
82257,WARNER BROS.
123620,FILMDALLAS PICTURES
43131,METRO-GOLDWYN-MAYER (MGM)
127040,HAL ROACH STUDIOS
78354,METRO-GOLDWYN-MAYER (MGM)
128048,CORONADO PRODUCTIONS
36109,RED BARON FILMS
74529,WARNER BROS.
43151,METRO-GOLDWYN-MAYER (MGM)
229757,METRO-GOLDWYN-MAYER (MGM)
64994,SHAW BROTHERS
35109,BRITISH BROADCASTING CORPORATION (BBC)
60139,NU IMAGE FILMS
42182,MARTIEN HOLDINGS A.V.V.
83957,PANORAMIC PRODUCTIONS
69495,GRAND ARMY ENTERTAINMENT
40824,COLUMBIA PICTURES CORPORATION
80320,TWENTIETH CENTURY FOX FILM CORPORATION
227402,COLUMBIA PICTURES CORPORATION
258673,OSTAR PRODUCTIONS
63591,METRO-GOLDWYN-MAYER (MGM)
29799,NEW LINE CINEMA
257578,NATIONAL BROADCASTING COMPANY (NBC)
196862,RKO RADIO PICTURES
65213,WARNER BROS.
65211,WARNER BROS.
27544,RKO RADIO PICTURES
147810,PARAMOUNT PICTURES
112141,SHOWTIME NETWORKS
39337,STARK RAVING BLACK PRODUCTIONS
48407,HAMMER FILM PRODUCTIONS
69803,HIGHWAY ONE PICTURES
134415,ENTERTAINMENT ONE
43880,METRO-GOLDWYN-MAYER (MGM)
41018,TWENTIETH CENTURY FOX FILM CORPORATION
6976,AMERICAN INTERNATIONAL PRODUCTIONS
6610,UNITED ARTISTS
53441,PARAMOUNT PICTURES
55989,PROPHECY PICTURES LTD.
38134,EMPIRE PICTURES
108812,METRO-GOLDWYN-MAYER (MGM)
44049,SCREEN AUSTRALIA
43310,RUSS-FIELD PRODUCTIONS
26838,METRO-GOLDWYN-MAYER (MGM)
99345,CAGNEY-MONTGOMERY PRODUCTIONS
84109,CHARTER FILM PRODUCTIONS
114251,CHARTER FILM PRODUCTIONS
42800,ROMULUS FILMS
90460,METRO-GOLDWYN-MAYER (MGM)
65546,LOEW'S
90461,METRO-GOLDWYN-MAYER (MGM)
90465,METRO-GOLDWYN-MAYER (MGM)
37484,COLUMBIA PICTURES CORPORATION
43454,COLUMBIA PICTURES
93335,ROYAL AIR FORCE FILM PRODUCTION UNIT
44536,TWENTIETH CENTURY FOX FILM CORPORATION
36491,BOULTING BROTHERS
18373,JAMBOX
180836,BRITISH BROADCASTING CORPORATION (BBC)
48132,CHOP SHOP ENTERTAINMENT
90720,ALBA CINEMATOGRAFICA
79842,SILVER ANT
19335,COLUMBIA PICTURES
27635,EAGLE-LION FILMS
43392,EAGLE-LION FILMS
38465,MONOGRAM PICTURES
46145,AMERICAN PICTURES
56669,PRECISION FILMS
74860,CJ ENTERTAINMENT
15909,"JIM HENSON COMPANY, THE"
41366,"CAROUSEL PICTURE COMPANY, THE"
34768,EUTERPE
28661,PLAZA PRODUCTIONS
106017,METRO-GOLDWYN-MAYER (MGM)
79645,ABC PICTURES
36514,METRO-GOLDWYN-MAYER (MGM)
61473,BROOKWELL-MCNAMARA ENTERTAINMENT
42267,COLUMBIA PICTURES CORPORATION
164372,BAZELEVS PRODUCTION
40624,CUTTING EDGE ENTERTAINMENT
43696,METRO-GOLDWYN-MAYER (MGM)
15587,ESKWAD
34862,"OUTRAGE PRODUCTIONS 5, S.V."
17128,TOHO COMPANY
29192,KANDOR PRODUCTIONS
149793,COLUMBIA PICTURES CORPORATION
165300,WARNER BROS.
107874,WARNER BROS.
260409,WARNER BROS.
46421,GROSS-KRASNE PRODUCTIONS
34752,COLUMBIA PICTURES
33988,RAPID HEART PICTURES
139922,WARNER BROS.
147843,METRO-GOLDWYN-MAYER (MGM)
85439,FILMAX
95724,WARNER BROS.
41468,COLUMBIA PICTURES CORPORATION
76286,ALTA VISTA PRODUCTIONS
40642,TWENTIETH CENTURY FOX FILM CORPORATION
118760,ISLAND PICTURES
242097,CHEROKEE PRODUCTIONS
66485,COMMONWEALTH UNITED ENTERTAINMENT
47646,NATIONAL GENERAL PICTURES
55180,BYRONIC POSE PRODUCTIONS
114872,METRO-GOLDWYN-MAYER (MGM)
199151,WARNER BROS.
78537,UNIVERSUM FILM (UFA)
74527,RKO RADIO PICTURES
95004,METRO-GOLDWYN-MAYER (MGM)
180635,PARAMOUNT PICTURES
25807,ROY DEL RUTH PRODUCTIONS
57665,BEAVER-CHAMPION ATTRACTIONS
50329,FIRST NATIONAL PICTURES
147722,TWENTIETH CENTURY FOX FILM CORPORATION
137859,CITÉ FILMS
41559,KIKI GOSHAY PRODUCTIONS
42047,METRO-GOLDWYN-MAYER (MGM)
30126,CHANFORD
268321,SONY PICTURES HOME ENTERTAINMENT
143277,MARY PICKFORD COMPANY
43458,METRO-GOLDWYN-MAYER (MGM)
123770,ORION PICTURES
37779,GAUMONT
5002,PARAMOUNT PICTURES
115373,PERISCOPE PICTURES
45099,DE LAURENTIIS
93061,CLOVER PRODUCTIONS
46158,EMBASSY FILMS
74215,ATLANTICA CINEMATOGRAFICA PRODUZIONE FILMS
120854,EMPIRE FILMS
61263,HAUT ET COURT
123295,WARNER BROS.
70190,NU IMAGE FILMS
38782,THAMES TELEVISION
99767,METRO-GOLDWYN-MAYER (MGM)
84097,COLUMBIA PICTURES CORPORATION
94192,RKO PICTURES
99567,INDEPENDENT PRODUCERS
96089,METRO-GOLDWYN-MAYER (MGM)
59402,SHAW BROTHERS
95578,ICON PRODUCTIONS
74550,WARNER BROS.
128779,SOFRACIMA
91715,UNITED ARTISTS
118444,WARNER BROS.
178341,WARNER BROS.
173488,SPARK PICTURES
90291,BLACK & BLUE FILMS
208434,METRO-GOLDWYN-MAYER (MGM)
160254,COLUMBIA PICTURES
65482,BRITISH BROADCASTING CORPORATION (BBC)
205463,RKO RADIO PICTURES
103119,TWENTIETH CENTURY FOX FILM CORPORATION
73179,LEON SCHLESINGER STUDIOS
200654,HOWARD PRODUCTIONS
144475,WARNER BROS.
86087,RKO RADIO PICTURES
112460,ZEN FILMS
87123,WARNER BROS.
79730,TWENTIETH CENTURY FOX FILM CORPORATION
39433,LIFETIME TELEVISION
72100,WARNER BROTHERS/SEVEN ARTS
38381,THE RANK ORGANISATION
118716,ASSOCIATED PRODUCERS (API)
62033,BEL-AIR PRODUCTIONS
151250,SHOCHIKU COMPANY
38165,ALBINA PRODUCTIONS S.A.R.L.
97327,METRO-GOLDWYN-MAYER (MGM)
128854,METRO-GOLDWYN-MAYER (MGM)
73595,RKO RADIO PICTURES
38964,HAMMER FILM PRODUCTIONS
63612,FERNANDO TRUEBA PRODUCCIONES CINEMATOGRÁFICAS S.A.
98398,RKO RADIO PICTURES
90807,STANLEY KRAMER PRODUCTIONS
102256,NJUTAFILMS
129553,WILLIAM GOETZ PRODUCTIONS
149955,METRO-GOLDWYN-MAYER (MGM)
94510,WARNER BROS.
104214,FIRST NATIONAL PICTURES
245589,B2FX
198214,LIFETIME TELEVISION
56151,UNITED ARTISTS
157343,WARNER BROS.
68716,PASOFINO ENTERTAINMENT
46434,UNITED ARTISTS
96702,FOX FILM CORPORATION
73614,RAPID HEART PICTURES
175681,ARCOLA PICTURES
45774,VESTRON PICTURES
43045,BLOCH/WOODFIELD PRODUCTIONS
61434,COLUMBIA PICTURES CORPORATION
91477,METRO-GOLDWYN-MAYER (MGM)
149468,MOSFILM
50042,NEW FILMS INTERNATIONAL
200863,LES PRODUCTIONS JACQUES ROITFELD
98223,FIDA CINEMATOGRAFICA
108256,RAINBOW PRODUCTIONS
279828,20TH CENTURY FOX TELEVISION
72585,SAUL BASS & ASSOCIATES
26121,HAMMER FILM PRODUCTIONS
199556,LIMELIGHT INTERNATIONAL MEDIA ENTERTAINMENT
284536,PARAMOUNT PICTURES
249170,STATEMENT PICTURES
85236,ALPINE PRODUCTIONS
261823,NEW ARTISTS ALLIANCE
297556,DC COMICS
179267,PHASE 4 FILMS
118640,BRONSON CLUB
61095,PARAMOUNT PICTURES
72471,WARNER BROS.
66967,IÉNA PRODUCTIONS
51548,EL CAMPO CINE
62670,HYPERION PICTURES
207475,LA LUNA ENTERTAINMENT
232462,FILM AFRIKA WORLDWIDE
115111,WARNER BROS.
111307,FIRST NATIONAL PICTURES
95019,DINO DE LAURENTIIS CINEMATOGRAFICA
149150,SOTA CINEMA GROUP
51800,DDG
105551,PARAMOUNT PICTURES
91796,THE MIRISCH CORPORATION
92371,EGM FILM INTERNATIONAL
74457,HEAVY DUTY ENTERTAINMENT
247447,NHK
76483,RKO RADIO PICTURES
111910,WILLIAM DOZIER PRODUCTIONS
38427,STUDIO HAMBURG FILMPRODUKTION
145691,METRO-GOLDWYN-MAYER (MGM)
143146,EBF PRODUCTIONS
140509,AMUSE SOFT ENTERTAINMENT
149465,MOSFILM
82970,WARNER BROS.
78265,WARNER BROS.
52864,WARNER BROS.
111477,WARNER BROS.
59075,GOLAN-GLOBUS
46651,GLOBO FILMES
21409,GUACAMOLE FILMS
51227,WARNER BROS.
142254,COLUMBIA PICTURES CORPORATION
110671,TWENTIETH CENTURY FOX FILM CORPORATION
95359,METRO-GOLDWYN-MAYER (MGM)
47256,JACK SCHWARZ PRODUCTIONS
102295,RKO RADIO PICTURES
184129,RKO RADIO PICTURES
87909,TWENTIETH CENTURY FOX FILM CORPORATION
58526,GAUMONT
61151,WARNER BROS.
19525,METRO-GOLDWYN-MAYER (MGM)
200862,RKO RADIO PICTURES
43793,METRO-GOLDWYN-MAYER (MGM)
178337,METRO-GOLDWYN-MAYER (MGM)
51832,METRO COMMUNICATIONS
44789,KEN KRAGEN PRODUCTIONS
79308,COLUMBIA PICTURES
77716,VILLAGE ROADSHOW
95012,WARNER BROS.
29113,UNIVERSAL INTERNATIONAL PICTURES (UI)
61852,FILMS 7
94831,COLUMBIA PICTURES CORPORATION
43016,JULIAN WINTLE/LESLIE PARKYN PRODUCTIONS
86709,SONY PICTURES TELEVISION
102526,METRO-GOLDWYN-MAYER (MGM)
238206,UNIVERSAL PICTURES UK
289318,LENINGRAD POPULAR SCIENCE FILM STUDIO
10151,SCHWEIZER FERNSEHEN
178103,FOUR PROVINCES FILMS
95137,METRO-GOLDWYN-MAYER (MGM)
200574,RKO RADIO PICTURES
94092,WARNER BROS.
104259,FILM WORKSHOP
6163,CORSAN PRODUCTIONS
38395,METRO-GOLDWYN-MAYER (MGM)
154093,WARNER BROS.
39220,EDWARD SMALL PRODUCTIONS
72901,CHRISLAW PRODUCTIONS
58936,ANGRY MONKEY ENTERTAINMENT
149467,MOSFILM
40252,VISTA STREET ENTERTAINMENT
13017,FLAME VENTURES
251783,VISUAL ARTS ENTERTAINMENT
187263,MERCURIO DOMINA
207636,METRO-GOLDWYN-MAYER (MGM)
35692,WARWICK FILM PRODUCTIONS
6984,SLC
123354,THE RANK ORGANISATION
29116,INDEPENDENT ARTISTS
43395,METRO-GOLDWYN-MAYER (MGM)
38469,MONOGRAM PICTURES
84337,FOX FILM CORPORATION
131045,MOSFILM
28490,WARNER BROS.
72160,WARNER BROS.
105059,METRO-GOLDWYN-MAYER (MGM)
26714,FIRST NATIONAL PICTURES
113219,UNIVERSAL TV
52857,FACET PRODUCTIONS
73120,AIDA UNITED
203264,FLAVOR UNIT ENTERTAINMENT
108181,PELÍCULAS RODRÍGUEZ
27978,RKO RADIO PICTURES
17129,TOHO COMPANY
47312,ROMULUS FILMS
180891,TOHO COMPANY
91737,WINGER
62188,METRO-GOLDWYN-MAYER (MGM)
50926,GEORGE PAL PRODUCTIONS
98549,SILVER SAIL ENTERTAINMENT
39042,MULTIPLE AVENUE RELEASING
126031,PARAMOUNT TELEVISION
46190,METRO-GOLDWYN-MAYER (MGM)
33843,COLUMBIA PICTURES CORPORATION
112885,METRO-GOLDWYN-MAYER (MGM)
52323,KSM FILM
75799,TWENTIETH CENTURY FOX FILM CORPORATION
37053,DAIEI STUDIOS
174340,FRESH ONE PRODUCTIONS
37294,RKO RADIO PICTURES
37408,TWENTIETH CENTURY FOX FILM CORPORATION
36631,JULIAN WINTLE/LESLIE PARKYN PRODUCTIONS
188357,WONDERPHIL PRODUCTIONS
55762,EUSTON FILMS
82181,COLUMBIA PICTURES
138699,METRO-GOLDWYN-MAYER (MGM)
2199,HAIRY PRODUCTIONS
122083,SCOPE INVEST
34945,WARNER BROS.
70422,CINEMAR
5601,BELSTAR PRODUCTIONS
38556,AMERICAN CINEMA PRODUCTIONS
31919,MARIMARK PRODUCTIONS
71357,WARNER BROS.
44697,BERNSEN-LUDWIG-BERCOVICI PRODUCTION
71511,BLACK WALK PRODUCTIONS
75012,PARAMOUNT PICTURES CORPORATION
37123,TWENTIETH CENTURY FOX FILM CORPORATION
24002,TWENTIETH CENTURY FOX FILM CORPORATION
23200,ANDREW STEVENS ENTERTAINMENT
84727,WOMAN WANTED PRODUCTIONS LTD.
173299,CRYSTAL SKY WORLDWIDE
83802,UNIVERSAL PICTURES
46193,METRO-GOLDWYN-MAYER (MGM)
121230,PARAMOUNT PICTURES
67375,TWENTIETH CENTURY FOX FILM CORPORATION
72984,GOLAN-GLOBUS PRODUCTIONS
18571,ACCESS MOTION PICTURES
52355,PARAMOUNT PICTURES
113175,SHOWTIME NETWORKS
93263,ATLANTIC ENTERTAINMENT GROUP
26888,ANTIDOTE FILMS (I)
43365,TWENTIETH CENTURY FOX FILM CORPORATION
67328,FREEWILL FILMS
77845,SODONA ENTERTAINMENT INC.
68744,CINÉPIX FILM PROPERTIES (CFP)
78028,HUNGARO
46562,HORSETHIEF PICTURES
99377,COLUMBIA PICTURES
28284,WARNER BROS.
36634,METRO-GOLDWYN-MAYER (MGM)
44023,THE RANK ORGANISATION
188507,ARC ENTERTAINMENT
67521,METRO-GOLDWYN-MAYER (MGM)
27966,WARNER BROS.
147618,PARAMOUNT PICTURES
42128,TWENTIETH CENTURY FOX FILM CORPORATION
84508,SHINTOHO FILM DISTRIBUTION COMMITTEE
102195,COLDWATER
61855,METRO-GOLDWYN-MAYER (MGM)
82243,PRITHVI PICTURES
94881,METRO-GOLDWYN-MAYER (MGM)
50117,HORIZON PICTURES
47638,CINEMA GROUP VENTURES
47437,CANAL PLUS GROUP
38472,MONOGRAM PICTURES
37306,IDT ENTERTAINMENT
103938,METRO-GOLDWYN-MAYER (MGM)
45599,ARWIN PRODUCTIONS
24683,CAPITAL ARTS ENTERTAINMENT
60965,LIONSGATE
120522,COLUMBIA PICTURES
23525,MARK VII LTD.
105406,COLUMBIA PICTURES
72455,BING CROSBY PRODUCTIONS
46580,UNITED ARTISTS
14053,UNIVERSAL STUDIOS HOME ENTERTAINMENT FAMILY PRODUCTIONS
81724,MARIO ZAMPI PRODUCTIONS
127614,HUH HUH -FILMI OY
167956,ESKORIA FILMS
233487,TEMPLEHEART FILMS
180644,ANTORCHA FILMS
302828,THE AMERICAN FILM COMPANY
61237,ATLÁNTIDA FILMS
38346,MONOGRAM PICTURES
54288,CONTINENTAL FILMS
92798,COLUMBIA PICTURES CORPORATION
166085,EURIMAGES
290802,SPRING FILMS
171019,TWENTIETH CENTURY FOX FILM CORPORATION
215924,CINE CANIBAL
279979,TURNER PICTURES
92796,UNITED ARTISTS
58655,SVERIGES RADIO (SR)
299104,"SHOCHIKU CO., LTD."
218233,SHOCHIKU COMPANY
168300,SHOCHIKU COMPANY
168994,SHOCHIKU OFUNA
130241,"SHOCHIKU CO., LTD."
112244,SHÔCHIKU EIGA
219233,SHOCHIKU OFUNA
105470,SHOCHIKU OFUNA
168295,SHOCHIKU COMPANY
49308,SHÔCHIKU EIGA
309049,RICHWATER FILMS
318359,VENTURA HI-WAY PRODUCTIONS
155605,SHÔCHIKU EIGA
91929,PEPITO PRODUZIONI
161880,LEON SCHLESINGER STUDIOS
64528,WEST FILMS
204800,VANGUARD PRODUCTIONS (I)
29416,INDEPENDENT INTERNATIONAL PICTURES (I-I)
141262,MIRAGE CINEMATOGRAFICA
244580,BONA FIDE PRODUCTIONS
242675,SHOWTIME NETWORKS
43721,BRITISH BROADCASTING CORPORATION (BBC)
286875,ARENAMEDIA
95853,SHOWGATE
22901,PARALLAX EAST
21988,RED UNION FILMS
86472,B.R.C. PRODUZIONE S.R.L.
256196,LIONSGATE
221148,C.V. WHITNEY PICTURES
42779,WALT DISNEY PRODUCTIONS
149690,JADRAN FILM
82178,PARAMOUNT PICTURES
55321,20TH CENTURY FOX TELEVISION
114626,INTERAMERICANA FILMS
82185,COMPAGNIE NOUVELLE COMMERCIALE
130881,GAINSBOROUGH PICTURES
104638,PRODUCCIONES A.S.H. FILMS S.A.
135696,TELECINCO
131932,MANGA FILMS
48635,LOLAFILMS
194407,EDWARD SMALL PRODUCTIONS
75770,WARNER BROS.
148617,WARNER BROS.
36879,SONORA FILMS
177902,FOX FILM CORPORATION
39991,NATIONAL CINEMATOGRAFICA
130882,GAINSBOROUGH PICTURES
283536,POSSIBLE FILMS
252637,OH! SHOW PRODUCTIONS
203321,SYNCHRONICITY FILMS
210860,LIONSGATE
216015,FOCUS FEATURES
142208,UNION ENTERTAINMENT GROUP (II)
48522,THREE MILLS STUDIOS
72205,SOYUZMULTFILM
56275,WAVERLY FILMS
171292,GREEN/EPSTEIN PRODUCTIONS
54505,TOBANN INTERNATIONAL PICTURES
188392,FAMOUS STUDIOS
67866,THE KÖNIGSBERG COMPANY
205818,PERISCOPE ENTERTAINMENT
15718,20TH CENTURY FOX HOME ENTERTAINMENT
27850,VENTURA VALLEY FILMS
34205,JUST SINGER ENTERTAINMENT
34560,REEL FX CREATIVE STUDIOS
59354,BRITISH FILM INSTITUTE (BFI)
105168,GEORGE ALBERT SMITH FILMS
67699,WALT DISNEY PRODUCTIONS
48841,NEDERLANDER TELEVISION & FILM PRODUCTIONS
154622,TURNER CLASSIC MOVIES (TCM)
52458,TURNER NETWORK TELEVISION (TNT)
234377,WARNER BROS.
44342,STAR FILM COMPANY
52207,DEPATIE-FRELENG ENTERPRISES (DFE)
123283,VIRGIL FILMS
197592,NBC PRODUCTIONS
238090,NBC PRODUCTIONS
81294,JAM HANDY ORGANIZATION (JHO)
84805,FILMATION ASSOCIATES
84617,METRO-GOLDWYN-MAYER (MGM)
13535,WARP FILMS
161885,FLEISCHER STUDIOS
187993,SCREEN GEMS
44874,MATTEL
192367,VESTRON PICTURES
52035,TRIANGLE FILM CORPORATION
162864,VIENNALE
109477,ESKORIA FILMS
61080,RKO RADIO PICTURES
110760,KONINCK STUDIOS
21714,NORTHWEST PRODUCTIONS
59358,KONINCK STUDIOS
83746,WARNER BROS.
38580,WALT DISNEY PICTURES
77022,WALT DISNEY PICTURES
